image_path,overexposed,degree
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Fiat_Qubo_2020_в_Києві_l.jpg,True,0.48148234462536066
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Fiat_Scudo_2002_в_Львові.jpg,True,0.4987408594016147
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Fiat_Talento_2016_в_Рівному_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_C-Max_2010_в_Києві_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_C-Max_2011_в_Костопілі.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_C-Max_2016_в_Одесі_u.jpg,True,0.9324894599895497
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_C-Max_2017_в_Києві_l.jpg,True,0.3213133180930836
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_C-Max_2017_в_Луцьку_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_C-Max_2017_в_Львові_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_Focus_C-Max_2007_в_Кам'янці-Бузькій_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_Focus_C-Max_2009_в_Стрию.jpg,True,0.46776670323797087
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_Galaxy_2003_в_Виноградові.jpg,True,0.26892971073804595
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_Galaxy_2013_в_Рівному_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_Galaxy_2019_в_Рівному_l.jpg,True,0.15003786224969962
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_S-Max_2007_в_Хмельницькому.jpg,True,0.6183990019085763
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_S-Max_2009_в_Києві_l.jpg,True,0.17122456150034782
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_S-Max_2014_в_Харкові_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_Tourneo_Connect_2004_в_Вараші_u.jpg,True,0.004705019675478983
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_Transit_Connect_2004_в_Ярмолинцях_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Ford_Transit_Connect_2014_в_Києві_u.jpg,True,0.12128530857356346
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_GMC_Savana_2020_в_Дніпрі.jpg,True,0.06502250675458021
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Honda_Elysion_2010_в_Києві_d.jpg,True,0.976639016740205
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Hyundai_Matrix_2007_в_Коломиї_u.jpg,True,0.7282166234595111
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Hyundai_Staria_2021_в_Києві_u.jpg,True,1.055191495521157
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Hyundai_Staria_2021_в_Луцьку_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Hyundai_Staria_2023_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Hyundai_Staria_2024_в_Києві_l.jpg,True,0.2714611885705376
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Kia_Carens_2007_в_Миколаєві.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Kia_Carnival_2017_в_Одесі_u.jpg,True,0.11454109409735236
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Kia_Carnival_2021_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Maxus_Euniq_5_2020_в_Тернополі_l.jpg,True,0.8542984104998015
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mazda_5_2006_в_Звягелі_l.jpg,True,1.0363418388575216
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mazda_5_2006_в_Києві_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mazda_5_2006_в_Харкові.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mazda_5_2008_в_Стрию_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mazda_5_2010_в_Ковелі_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Citan_2013_в_Львові_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Citan_2014_в_Краснограді_d.jpg,True,0.5980553585090769
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Citan_2015_в_Кривому_Розі_u.jpg,True,0.5984506876733153
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Citan_2022_в_Києві_d.jpg,True,0.047480683086889464
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_EQV_2020_в_Дубні.jpg,True,0.4215594870934207
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_EQV_2021_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_EQV_2021_в_Рівному.jpg,True,1.1114680285281582
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_EQV_2022_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_EQV_2022_в_Рівному.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_EQV_2023_в_Києві_l.jpg,True,0.6623066719230617
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_eVito_2021_в_Луцьку.jpg,True,0.6823067558896805
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2015_в_Дніпрі_l.jpg,True,0.641384933904374
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2016_в_Виноградові_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2016_в_Києві.jpg,True,0.724165645345902
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2016_в_Луцьку_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2018_в_Одесі.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2018_в_Тернополі.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2020_в_Бердичеві.jpg,True,1.08154838830161
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2020_в_Києві_l.jpg,True,1.0774686483806073
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2020_в_Одесі.jpg,True,0.04267745576291926
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2021_в_Києві_l.jpg,True,0.08108820848802933
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2021_в_Полтаві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2021_в_Рівному.jpg,True,0.8410009417479627
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2022_в_Києві.jpg,True,0.48399452660596065
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2023_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2023_в_Львові.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2024_в_Києві_l.jpg,True,1.0665888650177762
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_V-Class_2025_в_Києві.jpg,True,0.9651993913458485
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vaneo_2002_в_Чернівцях_d.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Viano_2004_в_Івано-Франківську_d.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Viano_2011_в_Вінниці.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2000_в_Дніпрі_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2002_в_Одесі_l.jpg,True,0.7706445529890427
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2003_в_Запоріжжі.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2003_в_Одесі_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2003_в_Харкові_d.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2004_в_Житомирі_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2004_в_Зборові_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2004_в_Одесі_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2004_в_Хмельницькому.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2005_в_Харкові_u.jpg,True,0.8255664270173269
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2007_в_Хмельницькому.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2008_в_Києві_d.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2008_в_Кривому_Розі.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2009_в_Чернівцях_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2010_в_Івано-Франківську_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2011_в_Іспасі.jpg,True,1.0754569770403994
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2011_в_Смілі.jpg,True,0.8093259655166032
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2015_в_Львові_l.jpg,True,0.008000652748404447
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2016_в_Олександрії_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2019_в_Хмельницькому_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2020_в_Івано-Франківську_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2020_в_Бердичеві.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2020_в_Кам'янець-Подільському_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2020_в_Одесі.jpg,True,0.1341578368724674
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2020_в_Рівному_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2021_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Mercedes-Benz_Vito_2022_в_Одесі_l.jpg,True,0.2240809556791321
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Nissan_Primastar_2010_в_Дніпрі_u.jpg,True,0.6680774848890725
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Combo_2002_в_Підволочиську_l.jpg,True,0.9482978132559252
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Combo_2003_в_Тернополі.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Combo_2004_в_Івано-Франківську.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2004_в_Івано-Франківську.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2004_в_Здолбуніві_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2004_в_Чернівцях_d.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2005_в_Івано-Франківську.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2006_в_Чернівцях.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2010_в_Харкові_d.jpg,True,0.3295971245433613
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2011_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2013_в_Дніпрі.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2014_в_Одесі.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2015_в_Харкові_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2016_в_Дубні.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2016_в_Києві.jpg,True,1.1013847770336536
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2017_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2018_в_Первомайську.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2019_в_Богуславі_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2020_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2020_в_Рівному.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2020_в_Теплику_l.jpg,True,0.6292072742547379
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2020_в_Хмельницькому_l.jpg,True,0.020789904093706957
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Vivaro_2020_в_Черкасах_l.jpg,True,0.49133497451112773
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2001_в_Ужгороді_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2001_в_Харкові.jpg,True,0.340189094825593
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2002_в_Жовкві_l.jpg,True,0.3848145515058685
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2004_в_Борисполі.jpg,True,1.0834104269781386
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2005_в_Івано-Франківську.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2005_в_Дніпрі_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2005_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2005_в_Харкові_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2005_в_Червонограді_u.jpg,True,0.3599300909704546
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2006_в_Збаражі.jpg,True,1.0579440066654093
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2007_в_Вінниці_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2007_в_Літині_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2007_в_Стрию_l.jpg,True,1.1199816392708775
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2008_в_Луцьку_l.jpg,True,0.4287498336684039
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2009_в_Вінниці_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2009_в_Ужгороді_l.jpg,True,0.568339613295292
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2009_в_Хмельницькому_l.jpg,True,0.06367514879514702
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2010_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2010_в_Луцьку.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2011_в_Вараші.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2011_в_Луцьку_l.jpg,True,0.9738385948845607
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2016_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_2018_в_Хмельницькому_l.jpg,True,0.49383370292250905
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Opel_Zafira_Tourer_2018_в_Дніпрі_d.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Peugeot_Expert_2001_в_Рівному.jpg,True,0.9658654495323489
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Peugeot_Expert_2004_в_Чемерівцях_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Peugeot_Expert_2007_в_Коростені_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Peugeot_Expert_2015_в_Луцьку_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Peugeot_Partner_2016_в_Львові.jpg,True,0.15199715620289256
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Peugeot_Partner_2017_в_Львові_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Peugeot_Rifter_2020_в_Києві_l.jpg,True,0.11211692536862783
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Peugeot_Rifter_2021_в_Одесі_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Peugeot_Traveller_2020_в_Києві_l.jpg,True,1.0549038845674479
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Peugeot_Traveller_2022_в_Миколаєві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Dokker_2019_в_Дніпрі.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Espace_2007_в_Львові.jpg,True,0.6450856268696936
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Espace_2008_в_Києві_u.jpg,True,0.8462299260590898
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Espace_2013_в_Чернівцях.jpg,True,0.16837288532183514
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Express_2021_в_Чернівцях_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2004_в_Кременчуці_u.jpg,True,0.935049189686117
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2005_в_Броварах.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2006_в_Сумах.jpg,True,0.42622869888730097
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2008_в_Білій_Церкві.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2008_в_Жидачові.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2010_в_Бердичеві_u.jpg,True,1.1312484172052037
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2010_в_Полтаві_l.jpg,True,0.062160007396250716
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2010_в_Рівному_l.jpg,True,0.38856126245157374
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2010_в_Черняхові_l.jpg,True,0.9658166358582048
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2011_в_Кам'янському_d.jpg,True,0.6004987851008667
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2012_в_Львові_l.jpg,True,0.03012811064451526
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2012_в_Одесі_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2012_в_Стрию.jpg,True,0.8169423334988102
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2013_в_Івано-Франківську_l.jpg,True,0.24992106134555114
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2013_в_Луцьку_l.jpg,True,0.7968366731732706
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2013_в_Львові_l.jpg,True,0.9034445668908717
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2013_в_Стрию.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2015_в_Чернівцях_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2019_в_Житомирі_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Grand_Scenic_2020_в_Києві_l.jpg,True,1.043892572917949
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2000_в_Києві_d.jpg,True,0.08927103791675495
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2001_в_Києві.jpg,True,0.7610007527934417
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2005_в_Іллінцях_d.jpg,True,0.3479740584235176
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2005_в_Білій_Церкві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2005_в_Гайсину.jpg,True,0.9380570860148258
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2006_в_Білгороді-Дністровському_u.jpg,True,0.7931813154854217
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2007_в_Полтаві_l.jpg,True,0.609705322665157
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2008_в_Городку_u.jpg,True,0.5691105226598607
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2008_в_Житомирі.jpg,True,0.4633119976528295
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2008_в_Коломиї.jpg,True,0.20009961200834425
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2008_в_Стрию_l.jpg,True,0.9679884036422883
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2010_в_Вінниці_u.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2011_в_Кам'янець-Подільському_u.jpg,True,1.1691730037931738
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2011_в_Львові_l.jpg,True,0.07092526568500945
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2011_в_Стрию.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2015_в_Коростишеві_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2015_в_Хмельницькому_u.jpg,True,0.1283237622304232
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2016_в_Дніпрі_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2016_в_Львові_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2017_в_Дніпрі_l.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2018_в_Львові_l.jpg,True,0.8959088313995418
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2019_в_Вінниці_l.jpg,True,1.0553011606963192
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Kangoo_2020_в_Дубні_d.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Megane_Scenic_2005_в_Хмельницькому.jpg,True,1.165724037929097
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Megane_Scenic_2009_в_Чернівцях_d.jpg,False,0.0
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Megane_Scenic_2015_в_Львові_l.jpg,True,0.6653287076459711
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Scenic_2001_в_Галичі.jpg,True,0.17870380296401978
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Scenic_2003_в_Бородянці_l.jpg,True,0.2949406749580652
..\DATASETS\overbrightened\MiniVan and MicroVan\Мінівен_Renault_Scenic_2003_в_Києві_d.jpg,True,0.18643963408001585
